Customer_id,Gender,Region,Age,Product_Name,Category,Unit_Price,Quantity,Total_Price,Shipping_Fee,Shipping_Status,"Order Date"
CUST0253,Female,East,51,Keyboard,Accessories,50.00,3,150.00,14.99,"In Transit",4/18/2023
CUST0225,Female,North,49,Smartwatch,Wearables,200.00,1,200.00,17.30,Delivered,2/19/2023
CUST0091,Female,West,30,Headphones,Accessories,100.00,1,100.00,6.47,Delivered,6/1/2023
CUST0142,Female,South,32,Keyboard,Accessories,50.00,5,250.00,10.39,"In Transit",6/28/2023
CUST0142,Female,South,32,Monitor,Electronics,300.00,1,300.00,9.57,"In Transit",4/24/2023
CUST0032,Male,North,63,Smartphone,Electronics,800.00,2,1600.00,6.57,Delivered,12/8/2023
CUST0011,Male,West,54,Keyboard,Accessories,50.00,1,50.00,13.90,Delivered,11/4/2023
CUST0204,Male,West,54,Laptop,Electronics,3110.00,5,7500.00,19.71,Returned,4/18/2023
CUST0068,Male,East,64,Smartwatch,Wearables,200.00,2,400.00,11.49,Returned,9/24/2023
CUST0222,Female,East,61,Mouse,Accessories,30.00,2,60.00,13.74,Delivered,11/13/2023
CUST0145,Male,East,51,Laptop,Electronics,1500.00,1,1500.00,15.23,Returned,10/10/2023
CUST0083,Female,South,28,Laptop,Electronics,1500.00,1,1500.00,19.84,Unknown,2/17/2023
CUST0158,Female,North,51,Headphones,Accessories,100.00,3,300.00,18.63,Unknown,3/20/2023
CUST0063,Female,North,20,Laptop,Electronics,1500.00,5,7500.00,15.07,"In Transit",10/28/2023
CUST0249,Male,South,33,Monitor,Electronics,300.00,5,1500.00,15.98,"In Transit",1/16/2023
CUST0012,Male,West,28,Monitor,Electronics,300.00,2,600.00,14.13,Delivered,2/11/2023
CUST0038,Male,East,57,Monitor,Electronics,300.00,2,600.00,17.67,"In Transit",12/18/2023
CUST0216,Female,West,53,Keyboard,Accessories,50.00,5,250.00,15.62,Returned,9/1/2023
CUST0172,Female,South,56,Monitor,Electronics,300.00,5,1500.00,12.62,Returned,7/20/2023
CUST0048,Male,North,34,Monitor,Electronics,300.00,2,600.00,11.88,Returned,9/23/2023
CUST0260,Male,East,32,Monitor,Electronics,300.00,2,600.00,12.92,Returned,7/14/2023
CUST0063,Male,North,20,Smartwatch,Wearables,200.00,4,800.00,15.78,Delivered,6/14/2023
CUST0218,Male,Unknown,36,Laptop,Electronics,1500.00,4,6000.00,14.00,Returned,6/6/2023
CUST0263,Male,North,49,Smartphone,Electronics,800.00,2,1600.00,7.17,Unknown,1/9/2023
CUST0160,Male,South,69,Monitor,Electronics,300.00,2,600.00,18.79,Delivered,7/29/2023
CUST0250,Female,North,64,Smartphone,Electronics,800.00,2,1600.00,17.54,Returned,8/5/2023
CUST0038,Male,North,57,Keyboard,Accessories,50.00,3,150.00,18.44,"In Transit",2/21/2023
CUST0048,Male,North,34,Monitor,Electronics,300.00,2,600.00,12.94,"In Transit",5/5/2023
CUST0183,Female,West,42,Monitor,Electronics,300.00,3,900.00,14.11,Returned,1/16/2023
CUST0240,Female,Unknown,39,Headphones,Accessories,100.00,1,100.00,7.09,Delivered,6/26/2023
CUST0155,Male,North,41,Smartwatch,Wearables,200.00,1,200.00,18.84,"In Transit",4/20/2023
CUST0185,Male,North,29,Laptop,Electronics,1500.00,5,7500.00,13.95,Delivered,10/30/2023
CUST0229,Female,North,49,Headphones,Accessories,100.00,4,400.00,11.95,Delivered,9/4/2023
CUST0229,Male,North,45,Mouse,Accessories,30.00,3,90.00,10.06,Delivered,2/18/2023
CUST0139,Male,North,57,Mouse,Accessories,30.00,5,150.00,19.16,Returned,1/7/2023
CUST0009,Male,West,50,Headphones,Accessories,100.00,2,200.00,19.13,Unknown,10/8/2023
CUST0095,Male,West,60,Keyboard,Accessories,50.00,5,250.00,13.00,Returned,12/19/2023
CUST0001,Female,East,38,Keyboard,Accessories,50.00,3,150.00,6.14,Returned,4/10/2023
CUST0200,Male,East,68,Laptop,Electronics,1500.00,3,4500.00,11.29,Returned,6/1/2023
CUST0086,Male,West,26,Smartwatch,Wearables,200.00,5,1000.00,14.83,Delivered,7/3/2023
CUST0193,Female,North,64,Monitor,Electronics,300.00,3,900.00,15.97,Delivered,10/15/2023
CUST0193,Female,East,64,Headphones,Accessories,100.00,4,400.00,12.48,"In Transit",6/10/2023
CUST0044,Female,East,30,Monitor,Electronics,300.00,4,1200.00,10.86,Delivered,9/3/2023
CUST0187,Male,East,25,Laptop,Electronics,1500.00,5,7500.00,16.95,Delivered,3/4/2023
CUST0006,Female,East,52,Headphones,Accessories,100.00,2,200.00,18.95,"In Transit",1/24/2023
CUST0021,Male,North,43,Mouse,Accessories,30.00,4,120.00,10.77,Unknown,9/24/2023
CUST0271,Female,South,46,Headphones,Accessories,100.00,2,200.00,19.54,Returned,6/20/2023
CUST0160,Male,East,69,Laptop,Electronics,1500.00,4,6000.00,10.00,Delivered,11/15/2023
CUST0095,Female,East,49,Laptop,Electronics,1500.00,5,7500.00,12.35,"In Transit",4/28/2023
CUST0025,Female,East,56,Monitor,Electronics,300.00,3,900.00,17.34,Returned,5/22/2023
CUST0188,Male,West,29,Keyboard,Accessories,50.00,3,150.00,12.06,Returned,4/2/2023
CUST0238,Female,West,49,Mouse,Accessories,30.00,2,60.00,14.07,Unknown,11/15/2023
CUST0180,Male,North,49,Laptop,Electronics,1500.00,2,3000.00,16.82,Unknown,10/5/2023
CUST0011,Female,North,54,Smartphone,Electronics,800.00,5,4000.00,19.49,Returned,8/22/2023
CUST0264,Male,West,59,Keyboard,Accessories,50.00,2,100.00,15.51,Returned,7/16/2023
CUST0156,Male,East,57,Smartwatch,Wearables,200.00,5,1000.00,9.77,Returned,1/27/2023
CUST0044,Male,West,30,Headphones,Accessories,100.00,1,100.00,15.64,Delivered,9/6/2023
CUST0202,Male,East,56,Smartphone,Electronics,800.00,5,4000.00,12.22,Delivered,5/6/2023
CUST0171,Male,East,21,Headphones,Accessories,100.00,5,500.00,13.70,"In Transit",1/14/2023
CUST0109,Female,Unknown,57,Laptop,Electronics,1500.00,4,6000.00,12.77,Delivered,4/28/2023
CUST0213,Female,North,45,Monitor,Electronics,300.00,4,1200.00,14.76,Delivered,1/2/2023
CUST0261,Male,North,49,Mouse,Accessories,30.00,3,90.00,11.71,Delivered,11/9/2023
CUST0030,Female,East,44,Smartphone,Electronics,800.00,5,4000.00,17.36,Returned,7/3/2023
CUST0145,Male,North,51,Headphones,Accessories,100.00,4,400.00,10.89,Delivered,1/14/2023
CUST0044,Male,Unknown,30,Smartphone,Electronics,800.00,1,800.00,14.23,"In Transit",2/23/2023
CUST0199,Male,North,41,Monitor,Electronics,300.00,1,300.00,9.50,Delivered,6/11/2023
CUST0111,Female,West,19,Monitor,Electronics,300.00,3,900.00,13.79,"In Transit",5/16/2023
CUST0124,Male,South,53,Smartphone,Electronics,800.00,1,800.00,5.36,Returned,3/16/2023
CUST0299,Male,West,58,Smartphone,Electronics,800.00,5,4000.00,19.93,"In Transit",1/3/2023
CUST0241,Female,Unknown,27,Keyboard,Accessories,50.00,2,100.00,19.92,Delivered,6/2/2023
CUST0010,Male,South,37,Smartwatch,Wearables,200.00,2,400.00,14.16,Delivered,6/6/2023
CUST0293,Female,East,32,Laptop,Electronics,1500.00,5,7500.00,7.52,Returned,10/28/2023
CUST0225,Male,West,65,Monitor,Electronics,300.00,4,1200.00,10.09,Returned,1/31/2023
CUST0197,Male,North,54,Laptop,Electronics,1500.00,4,6000.00,6.73,"In Transit",4/28/2023
CUST0035,Female,West,20,Mouse,Accessories,30.00,4,120.00,5.19,Returned,7/22/2023
CUST0280,Male,Unknown,44,Keyboard,Accessories,50.00,1,50.00,12.30,Delivered,6/12/2023
CUST0129,Male,South,66,Laptop,Electronics,1500.00,4,6000.00,13.08,"In Transit",3/20/2023
CUST0144,Female,Unknown,54,Laptop,Electronics,1500.00,4,6000.00,12.00,Returned,4/14/2023
CUST0174,Male,North,68,Mouse,Accessories,30.00,2,60.00,9.28,Delivered,5/4/2023
CUST0219,Female,South,48,Keyboard,Accessories,50.00,5,250.00,14.34,Delivered,9/28/2023
CUST0198,Male,South,56,Monitor,Electronics,300.00,2,600.00,17.13,"In Transit",8/1/2023
CUST0139,Male,North,57,Monitor,Electronics,300.00,1,300.00,13.55,Delivered,9/26/2023
CUST0149,Male,West,40,Mouse,Accessories,30.00,5,150.00,9.01,Returned,11/14/2023
CUST0031,Male,North,67,Laptop,Electronics,1500.00,4,6000.00,13.30,Delivered,11/1/2023
CUST0036,Female,South,33,Headphones,Accessories,100.00,5,500.00,8.27,"In Transit",6/30/2023
CUST0029,Female,West,66,Laptop,Electronics,1500.00,2,3000.00,9.26,"In Transit",10/10/2023
CUST0071,Male,West,46,Monitor,Electronics,300.00,3,900.00,18.83,Returned,9/19/2023
CUST0108,Female,East,49,Monitor,Electronics,300.00,1,300.00,6.55,Delivered,1/3/2024
CUST0251,Male,East,42,Laptop,Electronics,1500.00,2,3000.00,12.17,Unknown,1/9/2023
CUST0142,Male,North,32,Laptop,Electronics,1500.00,1,1500.00,8.53,"In Transit",8/11/2023
CUST0025,Male,West,56,Monitor,Electronics,300.00,1,300.00,8.87,Returned,7/25/2023
CUST0031,Female,South,67,Smartwatch,Wearables,200.00,1,200.00,5.45,Returned,9/30/2023
CUST0159,Male,North,49,Headphones,Accessories,100.00,2,200.00,10.39,Returned,10/26/2023
CUST0094,Male,South,30,Headphones,Accessories,100.00,4,400.00,13.94,Delivered,12/22/2023
CUST0072,Male,East,21,Headphones,Accessories,100.00,4,400.00,12.96,"In Transit",9/13/2023
CUST0078,Female,South,38,Keyboard,Accessories,50.00,4,200.00,11.00,Returned,12/26/2023
CUST0105,Male,West,27,Laptop,Electronics,1500.00,2,3000.00,13.22,"In Transit",9/6/2023
CUST0152,Male,North,69,Monitor,Electronics,300.00,5,1500.00,17.75,"In Transit",11/14/2023
CUST0160,Female,West,69,Smartphone,Electronics,800.00,3,2400.00,15.53,"In Transit",4/25/2023
CUST0248,Female,South,67,Laptop,Electronics,1500.00,1,1500.00,13.92,Delivered,7/26/2023
CUST0133,Male,West,47,Smartwatch,Wearables,200.00,3,600.00,13.73,Delivered,6/15/2023
CUST0260,Male,West,32,Monitor,Electronics,300.00,3,900.00,8.48,Delivered,5/22/2023
CUST0051,Female,West,41,Laptop,Electronics,1500.00,3,4500.00,13.82,Delivered,12/7/2023
CUST0177,Female,East,29,Mouse,Accessories,30.00,1,30.00,11.33,"In Transit",2/28/2023
CUST0004,Male,North,65,Monitor,Electronics,300.00,4,1200.00,11.14,Unknown,1/3/2024
CUST0195,Female,East,48,Smartwatch,Wearables,200.00,5,1000.00,10.90,"In Transit",5/4/2023
CUST0122,Male,East,68,Laptop,Electronics,1500.00,1,1500.00,19.37,Unknown,8/27/2023
CUST0058,Female,North,42,Mouse,Accessories,30.00,5,150.00,8.28,Returned,11/14/2023
CUST0039,Male,Unknown,60,Laptop,Electronics,1500.00,1,1500.00,10.84,"In Transit",9/6/2023
CUST0066,Female,North,37,Smartphone,Electronics,800.00,1,800.00,12.78,Returned,1/3/2023
CUST0204,Female,South,54,Laptop,Electronics,1500.00,4,6000.00,12.84,Delivered,2/20/2023
CUST0208,Female,South,57,Monitor,Electronics,300.00,1,300.00,6.55,Delivered,4/13/2023
CUST0196,Female,East,37,Keyboard,Accessories,50.00,4,200.00,12.81,Delivered,1/5/2023
CUST0250,Female,North,64,Laptop,Electronics,1500.00,1,1500.00,18.19,"In Transit",5/22/2023
CUST0227,Male,South,54,Smartwatch,Wearables,200.00,3,600.00,16.36,"In Transit",8/10/2023
CUST0107,Male,West,67,Laptop,Electronics,1500.00,4,6000.00,14.85,Delivered,6/11/2023
CUST0177,Female,East,29,Smartwatch,Wearables,200.00,4,800.00,17.93,Delivered,2/25/2023
CUST0174,Female,South,68,Headphones,Accessories,100.00,2,200.00,11.73,Unknown,6/5/2023
CUST0066,Male,West,37,Mouse,Accessories,30.00,3,90.00,13.86,Delivered,10/17/2023
CUST0117,Male,North,22,Mouse,Accessories,30.00,5,150.00,18.22,Returned,1/25/2023
CUST0008,Male,Unknown,18,Monitor,Electronics,300.00,2,600.00,8.33,"In Transit",1/10/2023
CUST0010,Female,West,49,Laptop,Electronics,1500.00,3,4500.00,6.86,"In Transit",12/27/2023
CUST0107,Male,South,49,Keyboard,Accessories,50.00,5,250.00,9.87,Returned,11/3/2023
CUST0271,Male,West,49,Smartwatch,Wearables,200.00,2,400.00,8.05,"In Transit",4/10/2023
CUST0149,Male,North,40,Smartwatch,Wearables,200.00,4,800.00,11.68,Delivered,12/27/2023
CUST0173,Male,South,65,Laptop,Electronics,1500.00,3,4500.00,13.18,"In Transit",12/22/2023
CUST0042,Female,East,57,Smartphone,Electronics,800.00,2,1600.00,9.01,"In Transit",11/8/2023
CUST0106,Female,South,50,Headphones,Accessories,100.00,3,300.00,17.63,Delivered,12/7/2023
CUST0235,Male,West,19,Monitor,Electronics,300.00,1,300.00,7.48,"In Transit",3/6/2023
CUST0220,Male,South,49,Mouse,Accessories,30.00,1,30.00,6.70,"In Transit",5/7/2023
CUST0264,Female,South,49,Mouse,Accessories,30.00,5,150.00,14.88,Delivered,12/7/2023
CUST0020,Female,South,55,Smartphone,Electronics,800.00,4,3200.00,8.31,Returned,9/13/2023
CUST0139,Female,Unknown,57,Smartphone,Electronics,800.00,3,2400.00,19.61,Returned,12/31/2023
CUST0022,Female,South,33,Keyboard,Accessories,50.00,2,100.00,16.28,Returned,4/20/2023
CUST0101,Female,North,53,Monitor,Electronics,300.00,4,1200.00,10.58,Unknown,3/31/2023
CUST0271,Male,East,46,Monitor,Electronics,300.00,4,1200.00,19.38,"In Transit",11/20/2023
CUST0197,Female,West,54,Mouse,Accessories,30.00,3,90.00,14.77,"In Transit",12/9/2023
CUST0135,Male,West,41,Smartwatch,Wearables,200.00,1,200.00,13.72,"In Transit",6/6/2023
CUST0174,Male,West,68,Mouse,Accessories,30.00,5,150.00,16.66,"In Transit",12/12/2023
CUST0139,Male,West,57,Laptop,Electronics,1500.00,5,7500.00,8.19,"In Transit",7/30/2023
CUST0058,Male,West,42,Headphones,Accessories,100.00,5,500.00,5.43,Delivered,10/24/2023
CUST0152,Male,East,69,Smartwatch,Wearables,200.00,5,1000.00,7.71,"In Transit",10/25/2023
CUST0231,Male,South,49,Keyboard,Accessories,50.00,2,100.00,13.53,"In Transit",7/13/2023
CUST0288,Male,North,49,Keyboard,Accessories,50.00,3,150.00,6.88,Returned,5/28/2023
CUST0296,Male,South,50,Monitor,Electronics,300.00,5,1500.00,8.08,Returned,1/3/2024
CUST0155,Female,East,41,Monitor,Electronics,300.00,1,300.00,16.71,Delivered,10/11/2023
CUST0128,Female,South,49,Monitor,Electronics,300.00,3,900.00,14.38,Returned,2/28/2023
CUST0178,Male,North,44,Smartwatch,Wearables,200.00,3,600.00,11.82,Delivered,4/18/2023
CUST0298,Male,South,58,Smartphone,Electronics,800.00,2,1600.00,12.94,Returned,11/11/2023
CUST0064,Male,West,61,Laptop,Electronics,3110.00,1,1500.00,18.37,"In Transit",9/1/2023
CUST0091,Female,West,30,Mouse,Accessories,30.00,3,90.00,11.78,Returned,8/14/2023
CUST0113,Female,East,38,Laptop,Electronics,1500.00,3,4500.00,7.52,Delivered,2/3/2023
CUST0087,Female,Unknown,49,Mouse,Accessories,30.00,2,60.00,17.46,Delivered,2/5/2023
CUST0087,Male,South,49,Monitor,Electronics,300.00,3,900.00,17.94,Unknown,1/20/2023
CUST0255,Male,West,49,Smartphone,Electronics,800.00,3,2400.00,10.50,Delivered,2/18/2023
CUST0044,Female,South,30,Monitor,Electronics,300.00,1,300.00,14.91,"In Transit",7/29/2023
CUST0133,Female,East,47,Laptop,Electronics,1500.00,3,4500.00,15.50,Delivered,7/25/2023
CUST0122,Male,East,68,Monitor,Electronics,300.00,3,900.00,16.44,Delivered,12/16/2023
CUST0220,Male,West,67,Laptop,Electronics,1500.00,2,3000.00,13.04,Returned,3/30/2023
CUST0182,Male,East,19,Headphones,Accessories,100.00,2,200.00,14.11,Returned,1/22/2023
CUST0081,Male,North,38,Monitor,Electronics,300.00,2,600.00,5.79,Returned,1/19/2023
CUST0224,Male,South,57,Smartwatch,Wearables,200.00,4,800.00,13.93,Delivered,12/13/2023
CUST0070,Male,South,23,Smartphone,Electronics,800.00,1,800.00,6.70,Unknown,7/6/2023
CUST0263,Female,West,40,Monitor,Electronics,300.00,1,300.00,11.65,Delivered,7/22/2023
CUST0052,Female,North,66,Keyboard,Accessories,50.00,4,200.00,14.49,Delivered,6/6/2023
CUST0253,Male,North,51,Monitor,Electronics,300.00,5,1500.00,14.23,"In Transit",8/3/2023
CUST0095,Male,North,60,Monitor,Electronics,300.00,2,600.00,15.88,"In Transit",1/12/2023
CUST0031,Male,East,67,Keyboard,Accessories,50.00,1,50.00,19.41,"In Transit",7/29/2023
CUST0128,Male,Unknown,52,Smartphone,Electronics,800.00,4,3200.00,15.79,"In Transit",8/20/2023
CUST0077,Male,West,50,Mouse,Accessories,30.00,4,120.00,17.84,Returned,3/9/2023
CUST0073,Male,South,19,Smartwatch,Wearables,200.00,3,600.00,10.07,"In Transit",11/18/2023
CUST0173,Male,West,65,Mouse,Accessories,30.00,5,150.00,15.11,Delivered,8/31/2023
CUST0218,Female,East,36,Monitor,Electronics,300.00,4,1200.00,11.23,"In Transit",8/17/2023
CUST0274,Male,South,51,Keyboard,Accessories,50.00,5,250.00,15.38,Returned,8/7/2023
CUST0034,Female,East,65,Keyboard,Accessories,50.00,3,150.00,10.84,Unknown,11/17/2023
CUST0285,Female,South,58,Monitor,Electronics,300.00,4,1200.00,13.40,Delivered,3/31/2023
CUST0117,Female,South,22,Headphones,Accessories,100.00,3,300.00,7.70,Delivered,7/20/2023
CUST0208,Male,North,57,Mouse,Accessories,30.00,4,120.00,15.44,Delivered,6/12/2023
CUST0107,Female,South,67,Headphones,Accessories,100.00,5,500.00,8.74,Returned,6/8/2023
CUST0145,Male,North,49,Headphones,Accessories,100.00,4,400.00,14.68,"In Transit",12/8/2023
CUST0232,Female,Unknown,44,Laptop,Electronics,1500.00,5,7500.00,18.30,Returned,11/7/2023
CUST0039,Male,East,60,Smartwatch,Wearables,200.00,1,200.00,10.14,Unknown,12/2/2023
CUST0195,Female,West,48,Keyboard,Accessories,50.00,3,150.00,6.42,"In Transit",10/31/2023
CUST0185,Female,South,29,Monitor,Electronics,300.00,5,1500.00,18.18,"In Transit",9/6/2023
CUST0281,Female,South,49,Keyboard,Accessories,50.00,3,150.00,5.62,"In Transit",3/5/2023
CUST0061,Female,South,35,Smartphone,Electronics,800.00,1,800.00,17.30,"In Transit",5/7/2023
CUST0232,Male,East,44,Mouse,Accessories,30.00,3,90.00,14.91,"In Transit",10/20/2023
CUST0013,Female,South,55,Smartwatch,Wearables,200.00,4,800.00,7.31,Returned,3/16/2023
CUST0058,Female,West,42,Keyboard,Accessories,50.00,1,50.00,8.05,Delivered,7/13/2023
CUST0159,Female,North,18,Laptop,Electronics,1500.00,1,1500.00,5.29,Returned,1/21/2023
CUST0236,Male,West,18,Laptop,Electronics,1500.00,3,4500.00,19.41,Delivered,8/19/2023
CUST0281,Female,North,44,Monitor,Electronics,300.00,2,600.00,19.97,"In Transit",9/30/2023
CUST0213,Female,South,49,Smartwatch,Wearables,200.00,5,1000.00,9.18,"In Transit",10/31/2023
CUST0286,Male,West,63,Keyboard,Accessories,50.00,2,100.00,6.28,Returned,3/21/2023
CUST0136,Female,East,36,Keyboard,Accessories,50.00,4,200.00,9.30,Returned,7/9/2023
CUST0228,Male,West,25,Keyboard,Accessories,50.00,1,50.00,18.71,"In Transit",12/7/2023
CUST0124,Female,North,49,Headphones,Accessories,100.00,5,500.00,14.28,Returned,6/2/2023
CUST0201,Male,West,49,Smartphone,Electronics,800.00,1,800.00,12.30,Delivered,5/30/2023
CUST0038,Male,Unknown,57,Smartphone,Electronics,800.00,2,1600.00,19.87,Returned,6/1/2023
CUST0276,Female,South,66,Laptop,Electronics,1500.00,3,4500.00,14.73,Delivered,12/1/2023
CUST0201,Female,North,49,Smartwatch,Wearables,200.00,3,600.00,9.26,Delivered,10/23/2023
CUST0104,Female,East,40,Keyboard,Accessories,50.00,4,200.00,15.14,Delivered,6/17/2023
CUST0101,Female,East,53,Smartwatch,Wearables,200.00,4,800.00,14.28,Unknown,11/5/2023
CUST0138,Female,West,46,Laptop,Electronics,3110.00,2,3000.00,6.44,Delivered,12/8/2023
CUST0035,Female,South,20,Keyboard,Accessories,50.00,3,150.00,11.05,Returned,9/16/2023
CUST0273,Female,South,55,Mouse,Accessories,30.00,3,90.00,11.24,Returned,9/9/2023
CUST0228,Female,West,25,Smartphone,Electronics,800.00,1,800.00,7.25,"In Transit",3/9/2023
CUST0191,Female,Unknown,41,Laptop,Electronics,1500.00,4,6000.00,6.76,Unknown,8/1/2023
CUST0087,Female,North,49,Headphones,Accessories,100.00,2,200.00,19.07,Unknown,5/8/2023
CUST0070,Female,West,23,Laptop,Electronics,1500.00,5,7500.00,19.41,Delivered,12/21/2023
CUST0088,Male,West,66,Monitor,Electronics,300.00,1,300.00,7.84,"In Transit",12/8/2023
CUST0287,Female,South,60,Smartphone,Electronics,800.00,4,3200.00,9.99,Returned,6/29/2023
CUST0116,Male,South,20,Monitor,Electronics,300.00,2,600.00,9.77,Returned,9/24/2023
CUST0037,Female,West,51,Smartphone,Electronics,800.00,3,2400.00,15.28,"In Transit",5/22/2023
CUST0215,Female,East,35,Mouse,Accessories,30.00,3,90.00,8.79,Returned,7/29/2023
CUST0104,Male,West,40,Keyboard,Accessories,50.00,4,200.00,12.79,Delivered,10/19/2023
CUST0197,Male,North,54,Smartphone,Electronics,800.00,5,4000.00,9.55,Delivered,9/2/2023
CUST0298,Female,East,58,Mouse,Accessories,30.00,4,120.00,8.85,Returned,6/21/2023
CUST0079,Male,South,26,Keyboard,Accessories,50.00,2,100.00,9.76,"In Transit",6/13/2023
CUST0021,Female,East,43,Smartwatch,Wearables,200.00,1,200.00,6.18,"In Transit",12/28/2023
CUST0162,Male,East,69,Laptop,Electronics,1500.00,3,4500.00,6.08,Returned,7/6/2023
CUST0090,Male,West,61,Laptop,Electronics,1500.00,4,6000.00,9.46,Delivered,6/13/2023
CUST0064,Female,West,61,Headphones,Accessories,100.00,1,100.00,6.60,Returned,3/20/2023
CUST0148,Female,North,67,Mouse,Accessories,30.00,4,120.00,19.59,"In Transit",2/20/2023
CUST0081,Female,West,38,Monitor,Electronics,300.00,4,1200.00,12.55,Delivered,8/27/2023
CUST0160,Male,North,69,Keyboard,Accessories,50.00,5,250.00,14.32,Unknown,2/3/2023
CUST0080,Male,West,51,Smartphone,Electronics,800.00,5,4000.00,6.74,Delivered,9/27/2023
CUST0091,Male,South,30,Headphones,Accessories,100.00,2,200.00,7.01,"In Transit",3/18/2023
CUST0112,Male,East,33,Laptop,Electronics,1500.00,2,3000.00,14.97,Delivered,1/17/2023
CUST0030,Female,West,44,Headphones,Accessories,100.00,4,400.00,10.03,"In Transit",5/11/2023
CUST0276,Male,South,66,Keyboard,Accessories,50.00,2,100.00,8.51,"In Transit",3/10/2023
CUST0034,Female,West,65,Keyboard,Accessories,50.00,1,50.00,7.55,Delivered,6/27/2023
CUST0271,Female,North,46,Mouse,Accessories,30.00,4,120.00,18.31,"In Transit",11/7/2023
CUST0034,Male,North,65,Laptop,Electronics,1500.00,5,7500.00,16.39,Returned,4/8/2023
CUST0122,Male,North,68,Laptop,Electronics,1500.00,2,3000.00,18.77,Returned,10/27/2023
CUST0223,Female,East,20,Laptop,Electronics,1500.00,5,7500.00,9.26,Returned,2/1/2023
CUST0052,Male,North,66,Smartphone,Electronics,800.00,4,3200.00,15.69,"In Transit",5/27/2023
CUST0176,Male,South,49,Keyboard,Accessories,50.00,4,200.00,11.55,Delivered,10/1/2023
CUST0276,Male,West,66,Smartphone,Electronics,800.00,3,2400.00,15.27,"In Transit",5/5/2023
CUST0185,Female,West,29,Keyboard,Accessories,50.00,4,200.00,6.75,Delivered,12/22/2023
CUST0253,Female,East,51,Headphones,Accessories,100.00,2,200.00,5.79,Delivered,6/13/2023
CUST0055,Male,East,45,Smartwatch,Wearables,200.00,4,800.00,10.62,Returned,1/11/2023
CUST0229,Female,North,49,Monitor,Electronics,300.00,1,300.00,5.83,Delivered,2/7/2023
CUST0149,Female,Unknown,40,Headphones,Accessories,100.00,2,200.00,9.42,Returned,7/14/2023
CUST0028,Male,East,50,Mouse,Accessories,30.00,5,150.00,6.26,Delivered,4/7/2023
CUST0011,Male,South,54,Headphones,Accessories,100.00,1,100.00,19.25,Delivered,12/18/2023
CUST0259,Male,West,59,Mouse,Accessories,30.00,2,60.00,18.17,"In Transit",11/17/2023
CUST0296,Female,West,50,Monitor,Electronics,300.00,1,300.00,5.94,Returned,12/26/2023
CUST0101,Male,East,53,Headphones,Accessories,100.00,3,300.00,15.61,"In Transit",12/4/2023
CUST0288,Male,West,55,Laptop,Electronics,1500.00,2,3000.00,9.06,Delivered,6/8/2023
CUST0206,Female,Unknown,43,Keyboard,Accessories,50.00,4,200.00,16.25,"In Transit",8/14/2023
CUST0179,Male,North,45,Monitor,Electronics,300.00,4,1200.00,7.16,"In Transit",11/13/2023
CUST0293,Male,West,32,Monitor,Electronics,300.00,2,600.00,9.52,"In Transit",10/17/2023
CUST0120,Female,North,35,Headphones,Accessories,100.00,4,400.00,12.85,Delivered,7/23/2023
CUST0112,Male,West,33,Smartphone,Electronics,800.00,5,4000.00,5.14,Returned,6/15/2023
CUST0218,Female,East,36,Mouse,Accessories,30.00,5,150.00,6.78,"In Transit",7/18/2023
CUST0018,Female,South,38,Keyboard,Accessories,50.00,5,250.00,12.25,"In Transit",5/12/2023
CUST0193,Male,North,64,Laptop,Electronics,1500.00,4,6000.00,9.87,Delivered,2/19/2023
CUST0088,Male,West,66,Laptop,Electronics,1500.00,4,6000.00,11.50,"In Transit",10/17/2023
CUST0116,Male,South,20,Mouse,Accessories,30.00,3,90.00,16.07,Returned,9/30/2023
CUST0152,Female,West,69,Keyboard,Accessories,50.00,4,200.00,18.96,Returned,5/20/2023
CUST0290,Female,East,37,Smartwatch,Wearables,200.00,4,800.00,5.98,"In Transit",4/27/2023
CUST0293,Male,South,32,Monitor,Electronics,300.00,2,600.00,14.24,Delivered,3/27/2023
CUST0080,Male,South,51,Monitor,Electronics,300.00,5,1500.00,11.39,Returned,7/31/2023
CUST0134,Female,North,58,Keyboard,Accessories,50.00,4,200.00,17.65,"In Transit",2/11/2023
CUST0010,Female,East,37,Smartphone,Electronics,800.00,5,4000.00,6.67,"In Transit",1/4/2023
CUST0252,Male,South,55,Smartwatch,Wearables,200.00,3,600.00,8.26,Unknown,8/30/2023
CUST0211,Female,West,35,Monitor,Electronics,300.00,5,1500.00,18.94,Returned,3/6/2023
CUST0095,Female,South,60,Monitor,Electronics,300.00,3,900.00,19.78,"In Transit",2/26/2023
CUST0226,Male,North,43,Smartphone,Electronics,800.00,4,3200.00,10.65,Returned,2/25/2023
CUST0238,Female,North,26,Smartwatch,Wearables,200.00,4,800.00,14.25,Delivered,1/3/2023
CUST0274,Male,West,51,Monitor,Electronics,300.00,4,1200.00,6.26,Returned,12/28/2023
CUST0225,Male,South,65,Keyboard,Accessories,50.00,3,150.00,12.69,Delivered,11/18/2023
CUST0233,Male,West,24,Smartwatch,Wearables,200.00,3,600.00,19.39,"In Transit",3/11/2023
CUST0208,Male,North,57,Headphones,Accessories,100.00,4,400.00,14.49,"In Transit",9/19/2023
CUST0006,Male,South,52,Smartwatch,Wearables,200.00,5,1000.00,13.13,"In Transit",5/15/2023
CUST0181,Male,North,59,Monitor,Electronics,300.00,4,1200.00,15.92,"In Transit",10/23/2023
